23:37:35:329907,-16
23:37:35:330304,-16
23:37:35:330578,-16
23:37:35:330825,-16
23:37:35:342273,-16
23:37:35:354260,-16
23:37:35:366221,-16
23:37:35:377244,-16
23:37:35:389232,-16
23:37:35:401185,-16
23:37:35:413229,-16
23:37:35:425114,-16
23:37:35:437110,-16
23:37:35:449176,-16
23:37:35:461170,-16
23:37:35:473099,-16
23:37:35:485206,-16
23:37:35:497126,-16
23:37:35:509259,-16
23:37:35:521126,-16
23:37:35:533402,-16
23:37:35:545245,-16
23:37:35:557146,-16
23:37:35:569185,-16
23:37:35:581215,-16
23:37:35:592484,-16
23:37:35:604514,-16
23:37:35:616243,-16
23:37:35:628280,-16
23:37:35:640312,-16
23:37:35:652215,-16
23:37:35:664227,-16
23:37:35:676207,-16
23:37:35:688245,-16
23:37:35:700426,-16
23:37:35:712267,-15
23:37:35:724198,-16
23:37:35:736281,-16
23:37:35:748263,-16
23:37:35:760226,-16
23:37:35:772210,-16
23:37:35:784359,-16
23:37:35:796227,-16
23:37:35:808303,-16
23:37:35:819323,-16
23:37:35:831262,-16
23:37:35:843231,-16
23:37:35:855411,-16
23:37:35:867253,-16
23:37:35:879305,-16
23:37:35:891258,-16
23:37:35:903313,-16
23:37:35:915223,-16
23:37:35:927219,-16
23:37:35:939299,-16
23:37:35:951230,-16
23:37:35:963276,-16
23:37:35:975317,-16
23:37:35:987243,-16
23:37:35:999274,-16
23:37:36:011369,-16
23:37:36:023319,-16
23:37:36:035522,-16
23:37:36:047343,-16
23:37:36:058323,-16
23:37:36:070566,-15
23:37:36:082614,-16
23:37:36:094726,-16
23:37:36:106629,-16
23:37:36:118835,-16
23:37:36:130721,-16
23:37:36:142334,-16
23:37:36:154326,-16
23:37:36:166267,-16
23:37:36:178402,-16
23:37:36:190135,-16
23:37:36:202313,-16
23:37:36:214295,-16
23:37:36:226646,-16
23:37:36:238203,-16
23:37:36:250219,-16
23:37:36:262420,-16
23:37:36:274750,-16
23:37:36:286900,-16
23:37:36:298516,-16
23:37:36:309441,-16
23:37:36:321695,-16
23:37:36:333731,-16
23:37:36:345699,-16
23:37:36:357747,-16
23:37:36:369722,-16
23:37:36:381994,-16
23:37:36:393953,-16
23:37:36:405977,-16
23:37:36:417996,-16
23:37:36:429961,-16
23:37:36:442031,-16
23:37:36:454010,-16
23:37:36:465964,-16
23:37:36:477914,-16
23:37:36:489891,-16
23:37:36:502049,-16
23:37:36:514029,-16
23:37:36:525952,-16
23:37:36:537747,-16
23:37:36:549394,-16
23:37:36:560255,-16
23:37:36:572167,-16
23:37:36:584458,-16
23:37:36:596587,-16
23:37:36:608745,-16
23:37:36:620732,-16
23:37:36:632254,-16
23:37:36:644232,-17
23:37:36:656227,-15
23:37:36:668221,-16
23:37:36:680593,-16
23:37:36:692501,-16
23:37:36:704566,-16
23:37:36:716733,-16
23:37:36:728771,-16
23:37:36:740576,-16
23:37:36:752277,-16
23:37:36:764381,-15
23:37:36:776342,-16
23:37:36:788730,-16
23:37:36:800543,-16
23:37:36:811685,-16
23:37:36:823701,-16
23:37:36:835889,-16
23:37:36:847839,-16
