15:40:13:557934,5
15:40:13:569608,5
15:40:13:581608,5
15:40:13:593647,5
15:40:13:605589,4
15:40:13:617572,5
15:40:13:628558,5
15:40:13:640637,4
15:40:13:652763,4
15:40:13:664606,5
15:40:13:676660,4
15:40:13:688635,4
15:40:13:700554,4
15:40:13:712571,4
15:40:13:724599,4
15:40:13:736690,4
15:40:13:748543,4
15:40:13:760637,4
15:40:13:772686,5
15:40:13:784562,5
15:40:13:796224,4
15:40:13:808544,4
15:40:13:820371,4
15:40:13:832683,4
15:40:13:843654,4
15:40:13:860638,5
15:40:13:867506,4
15:40:13:879605,5
15:40:13:891631,5
15:40:13:903554,5
15:40:13:915465,5
15:40:13:927568,4
15:40:13:939620,4
15:40:13:951514,5
15:40:13:963558,4
15:40:13:975470,4
15:40:13:987493,5
15:40:13:999492,5
15:40:14:011527,5
15:40:14:023535,5
15:40:14:035529,5
15:40:14:047534,5
15:40:14:059531,5
15:40:14:070505,5
15:40:14:082571,4
15:40:14:094534,5
15:40:14:106545,5
15:40:14:118589,5
15:40:14:131520,5
15:40:14:143110,5
15:40:14:154596,5
15:40:14:166655,5
15:40:14:178676,5
15:40:14:190641,4
15:40:14:202919,5
15:40:14:214738,5
15:40:14:226883,5
15:40:14:238662,5
15:40:14:250784,5
15:40:14:261951,5
15:40:14:273761,5
15:40:14:285924,5
15:40:14:297977,5
15:40:14:309843,5
15:40:14:321840,5
15:40:14:333789,5
15:40:14:345874,5
15:40:14:357912,5
15:40:14:369866,5
15:40:14:382087,5
15:40:14:393784,5
15:40:14:405864,5
15:40:14:417935,5
15:40:14:429694,5
15:40:14:442823,5
15:40:14:453814,5
15:40:14:465848,5
15:40:14:477853,5
15:40:14:488978,5
15:40:14:500708,5
15:40:14:512773,5
15:40:14:525125,5
15:40:14:536657,4
15:40:14:548930,5
15:40:14:560798,5
15:40:14:572575,5
15:40:14:584769,5
15:40:14:596866,5
15:40:14:608958,5
15:40:14:620869,5
15:40:14:632768,5
15:40:14:644559,5
15:40:14:656853,5
15:40:14:668865,5
15:40:14:680807,5
15:40:14:692777,5
15:40:14:703843,5
15:40:14:715843,5
15:40:14:727871,6
15:40:14:739701,5
15:40:14:751791,5
15:40:14:763713,5
15:40:14:775847,5
15:40:14:787851,5
15:40:14:799824,6
15:40:14:811880,5
15:40:14:823857,5
15:40:14:835836,5
15:40:14:849818,5
15:40:14:859846,5
15:40:14:871830,5
15:40:14:883849,5
15:40:14:895763,5
15:40:14:907832,5
15:40:14:919805,5
15:40:14:930934,5
15:40:14:942895,5
15:40:14:954872,5
15:40:14:967925,5
15:40:14:978790,6
15:40:14:990838,5
15:40:15:002847,5
15:40:15:014708,5
15:40:15:026660,5
15:40:15:038751,5
15:40:15:050570,5
15:40:15:062955,5
15:40:15:074819,5
15:40:15:086495,6
15:40:15:098792,6
15:40:15:110838,5
15:40:15:122949,5
15:40:15:133864,5
15:40:15:145916,5
15:40:15:157839,5
15:40:15:169859,5
15:40:15:181907,5
15:40:15:193877,5
15:40:15:205832,6
15:40:15:217902,6
15:40:15:229774,5
15:40:15:242140,6
15:40:15:255135,6
15:40:15:266118,6
15:40:15:278137,6
15:40:15:290078,6
