19:13:05:910269,-1
19:13:06:028165,-201
19:13:06:145508,-401
19:13:06:263370,-601
19:13:06:381685,-801
19:13:06:499367,-1001
19:13:06:617390,-1201
19:13:06:735646,-1401
19:13:06:853401,-1601
19:13:06:971459,-1801
19:13:07:089792,-2001
19:13:07:207332,-2201
19:13:07:325306,-2401
19:13:07:443000,-2601
19:13:07:561657,-2801
19:13:07:679298,-3001
19:13:07:796797,-3201
19:13:07:914398,-3401
19:13:08:032429,-3601
19:13:08:150555,-3801
19:13:08:268477,-4001
19:13:08:386764,-4201
19:13:08:504476,-4401
19:13:08:622436,-4601
19:13:08:740516,-4801
19:13:08:858472,-5001
19:13:08:976457,-5201
19:13:09:094577,-5401
19:13:09:212477,-5601
19:13:09:330806,-5801
19:13:09:448549,-6001
19:13:09:566494,-6201
19:13:09:684326,-6401
19:13:09:801336,-6601
19:13:09:918980,-6801
19:13:10:037856,-7001
19:13:10:155854,-7201
19:13:10:273862,-7401
19:13:10:391647,-7601
19:13:10:509839,-7801
19:13:10:627693,-8001
19:13:10:745932,-8201
19:13:10:863079,-8401
19:13:10:980937,-8601
19:13:11:097844,-8801
19:13:11:213969,-9001
19:13:11:329805,-9201
19:13:11:445985,-9401
19:13:11:561992,-9601
19:13:11:677864,-9801
19:13:11:794242,-10001
19:13:11:910705,-10201
19:13:12:026763,-10401
19:13:12:142773,-10601
19:13:12:258738,-10801
19:13:12:374977,-11001
19:13:12:490679,-11201
19:13:12:607013,-11401
19:13:12:722749,-11601
19:13:12:838741,-11801
19:13:12:954766,-12001
19:13:13:070696,-12201
19:13:13:186587,-12401
19:13:13:302778,-12601
19:13:13:418810,-12801
19:13:13:534653,-13001
19:13:13:650878,-13201
19:13:13:766764,-13401
19:13:13:882524,-13601
19:13:13:998819,-13801
19:13:14:114794,-14001
19:13:14:230874,-14201
19:13:14:346859,-14401
19:13:14:462799,-14601
19:13:14:578770,-14801
19:13:14:694649,-15001
19:13:14:810882,-15201
19:13:14:926967,-15401
19:13:15:043321,-15601
19:13:15:160156,-15801
19:13:15:276108,-16001
19:13:15:393182,-16201
19:13:15:509894,-16401
19:13:15:626285,-16601
19:13:15:742929,-16801
19:13:15:859003,-17001
19:13:15:975277,-17201
19:13:16:091629,-17401
19:13:16:207608,-17601
19:13:16:323932,-17801
19:13:16:440255,-18001
19:13:16:556265,-18201
19:13:16:673192,-18401
19:13:16:789024,-18601
19:13:16:906001,-18801
19:13:17:022241,-19001
19:13:17:138226,-19201
19:13:17:255170,-19401
19:13:17:371728,-19601
19:13:17:488027,-19801
19:13:17:605209,-20001
19:13:17:722085,-20201
19:13:17:839162,-20401
19:13:17:955831,-20601
19:13:18:072242,-20801
19:13:18:189122,-21001
19:13:18:306495,-21201
19:13:18:423273,-21401
19:13:18:540074,-21601
19:13:18:657044,-21801
19:13:18:774480,-22001
19:13:18:891347,-22201
19:13:19:007953,-22401
19:13:19:124336,-22601
19:13:19:241391,-22801
19:13:19:358548,-23001
19:13:19:476409,-23201
19:13:19:593025,-23401
19:13:19:709830,-23601
19:13:19:826570,-23801
19:13:19:943334,-24001
19:13:20:060017,-24201
19:13:20:176318,-24401
19:13:20:293329,-24601
19:13:20:409346,-24801
19:13:20:526358,-25001
19:13:20:643252,-25201
19:13:20:760339,-25401
19:13:20:877391,-25601
19:13:20:994339,-25801
19:13:21:111346,-26001
19:13:21:228095,-26201
19:13:21:344391,-26401
19:13:21:461575,-26601
19:13:21:579408,-26801
19:13:21:696229,-27001
19:13:21:813474,-27201
19:13:21:930250,-27401
19:13:22:046943,-27601
19:13:22:163416,-27801
19:13:22:280665,-28001
19:13:22:397336,-28201
19:13:22:514414,-28401
19:13:22:631594,-28601
19:13:22:748451,-28801
19:13:22:865681,-29001
19:13:22:982622,-29201
19:13:23:099457,-29401
19:13:23:216040,-29601
19:13:23:332726,-29801
19:13:23:449174,-30001
19:13:23:566373,-30201
19:13:23:683460,-30401
19:13:23:800133,-30601
19:13:23:917512,-30801
19:13:24:034071,-31001
19:13:24:151544,-31201
19:13:24:268514,-31401
19:13:24:385521,-31601
19:13:24:502520,-31801
19:13:24:619612,-32001
19:13:24:736335,-32201
19:13:24:853728,-32401
19:13:24:970442,-32601
19:13:25:087542,-32801
19:13:25:204514,-33001
19:13:25:321879,-33201
19:13:25:439609,-33401
19:13:25:557585,-33601
19:13:25:674329,-33801
19:13:25:792765,-34001
19:13:25:910188,-34201
19:13:26:028090,-34401
19:13:26:145182,-34601
19:13:26:261348,-34801
19:13:26:379581,-35001
19:13:26:497409,-35201
19:13:26:615348,-35401
19:13:26:733486,-35601
19:13:26:851403,-35801
19:13:26:969318,-36001
19:13:27:087740,-36201
19:13:27:205408,-36401
19:13:27:323388,-36601
19:13:27:441230,-36801
19:13:27:558291,-37001
19:13:27:676267,-37201
19:13:27:792516,-37401
19:13:27:910383,-37601
19:13:28:028334,-37801
19:13:28:146307,-38001
19:13:28:263464,-38201
19:13:28:381946,-38401
19:13:28:499479,-38601
19:13:28:617602,-38801
19:13:28:735424,-39001
19:13:28:852206,-39201
19:13:28:969500,-39401
19:13:29:087724,-39601
19:13:29:205751,-39801
19:13:29:323778,-40001
19:13:29:441732,-40201
19:13:29:559812,-40401
19:13:29:677459,-40601
19:13:29:795671,-40801
19:13:29:914030,-41001
19:13:30:031525,-41201
19:13:30:149825,-41401
19:13:30:267796,-41601
19:13:30:385829,-41801
19:13:30:504210,-42001
19:13:30:621852,-42201
19:13:30:739704,-42401
19:13:30:858167,-42601
19:13:30:975870,-42801
19:13:31:094114,-43001
19:13:31:211865,-43201
19:13:31:329839,-43401
19:13:31:447641,-43601
19:13:31:565702,-43801
19:13:31:683624,-44001
19:13:31:801904,-44201
19:13:31:919889,-44401
19:13:32:037894,-44601
19:13:32:155822,-44801
19:13:32:273910,-45001
19:13:32:391435,-45201
19:13:32:507531,-45401
19:13:32:625922,-45601
19:13:32:743468,-45801
19:13:32:859690,-46001
19:13:32:978012,-46201
19:13:33:095754,-46401
19:13:33:213917,-46601
19:13:33:332009,-46801
19:13:33:450251,-47001
19:13:33:567725,-47201
19:13:33:685808,-47401
19:13:33:803800,-47601
19:13:33:921986,-47801
19:13:34:039983,-48001
19:13:34:158105,-48201
19:13:34:275548,-48401
19:13:34:392993,-48601
19:13:34:510808,-48801
19:13:34:628873,-49001
19:13:34:746541,-49201
19:13:34:864003,-49401
19:13:34:982181,-49601
19:13:35:099998,-49801
19:13:35:218112,-50001
19:13:35:335990,-50201
19:13:35:453959,-50401
19:13:35:572035,-50601
19:13:35:690084,-50801
19:13:35:808055,-51001
19:13:35:925786,-51201
19:13:36:043858,-51401
19:13:36:162133,-51601
19:13:36:280361,-51801
19:13:36:398100,-52001
19:13:36:516118,-52201
19:13:36:634196,-52401
19:13:36:750608,-52601
19:13:36:868060,-52801
19:13:36:986153,-53001
19:13:37:103973,-53201
19:13:37:221114,-53401
19:13:37:338100,-53601
19:13:37:453865,-53801
19:13:37:569955,-54001
19:13:37:686119,-54201
19:13:37:802201,-54401
19:13:37:917918,-54601
19:13:38:033854,-54801
19:13:38:150067,-55001
19:13:38:265933,-55201
19:13:38:381713,-55401
19:13:38:516295,-55601
19:13:38:632412,-55801
19:13:38:748775,-56001
19:13:38:865208,-56201
19:13:38:981455,-56401
19:13:39:098556,-56601
19:13:39:215309,-56801
19:13:39:331439,-57001
19:13:39:448053,-57201
19:13:39:564275,-57401
19:13:39:680495,-57601
19:13:39:797483,-57801
19:13:39:914246,-58001
19:13:40:031001,-58201
19:13:40:147293,-58401
19:13:40:264103,-58601
19:13:40:380295,-58801
19:13:40:497286,-59001
19:13:40:613340,-59201
19:13:40:729554,-59401
19:13:40:847804,-59601
19:13:40:963961,-59801
19:13:41:080330,-60001
19:13:41:197416,-60201
19:13:41:314326,-60401
19:13:41:431424,-60601
19:13:41:548216,-60801
19:13:41:665316,-61001
19:13:41:782250,-61201
19:13:41:899340,-61401
19:13:42:016346,-61601
19:13:42:132491,-61801
19:13:42:249055,-62001
19:13:42:366619,-62201
19:13:42:482836,-62401
19:13:42:599121,-62601
19:13:42:715658,-62801
19:13:42:832690,-63001
19:13:42:949670,-63201
19:13:43:066091,-63401
19:13:43:182086,-63601
19:13:43:298628,-63801
19:13:43:415433,-64001
19:13:43:531966,-64201
19:13:43:648196,-64401
19:13:43:763967,-64601
19:13:43:880338,-64801
19:13:43:997454,-65001
19:13:44:114304,-65201
19:13:44:231386,-65401
19:13:44:348310,-65601
19:13:44:464297,-65801
19:13:44:580293,-66001
19:13:44:697244,-66201
19:13:44:813583,-66401
19:13:44:930275,-66601
19:13:45:046207,-66801
19:13:45:163700,-67001
19:13:45:280301,-67201
19:13:45:396371,-67401
19:13:45:513589,-67601
19:13:45:630775,-67801
19:13:45:747642,-68001
19:13:45:864332,-68201
19:13:45:980477,-68401
